t,id,x,y,vx,vy
0.005,115.459,1.27711,3.51625e-06,-9.80644
0.005,116.582,1.27711,-1.89111e-06,-9.80645
0.005,115.459,2.19903,5.27678e-06,-49.9143
0.005,116.582,2.19903,5.94642e-05,-49.9143
0.005,115.459,2.19957,5.27678e-06,39.9142
0.005,116.582,2.19957,1.26911e-05,39.9143
0.005,117.704,-8.82602,0,-10
0.005,118.826,-8.82602,0,-10
0.005,119.949,-8.82602,0,-10
0.005,117.704,-7.70356,0,-10
0.005,118.826,-7.70356,0,-10
0.005,119.949,-7.70356,0,-10
0.005,117.704,-6.5811,0,-10
0.005,118.826,-6.5811,0,-10
0.005,119.949,-6.5811,0,-10
0.005,117.704,-5.45863,0,-10
0.005,118.826,-5.45863,0,-10
0.005,119.949,-5.45863,0,-10
0.005,117.704,-4.33617,0,-10
0.005,118.826,-4.33617,0,-10
0.005,119.949,-4.33617,0,-10
0.005,117.704,-3.21371,0,-10
0.005,118.826,-3.21371,0,-10
0.005,119.949,-3.21371,0,-10
0.005,117.704,-2.09125,0,-10
0.005,118.826,-2.09125,0,-10
0.005,119.949,-2.09125,0,-10
0.005,117.704,-0.968786,-3.1288e-05,-10
0.005,118.826,-0.968786,0,-10
0.005,119.949,-0.968786,3.1288e-05,-10
0.005,117.704,0.153676,2.77556e-21,-10
0.005,118.826,0.153676,0,-10
0.005,119.949,0.153676,2.77556e-21,-10
0.005,117.704,1.27711,-7.63278e-21,-9.80644
0.005,118.826,1.27711,-3.51625e-06,-9.80646
0.005,119.949,1.27711,-7.63278e-21,-9.80644
0.005,117.704,2.19903,-1.04083e-20,-49.9143
0.005,118.826,2.19903,0,-49.9143
0.005,119.949,2.19903,-1.04083e-20,-49.9143
0.005,117.704,2.19957,2.498e-20,39.9142
0.005,118.826,2.19957,0,39.9142
0.005,119.949,2.19957,2.498e-20,39.9142
0.005,121.071,-8.82602,0,-10
0.005,122.194,-8.82602,0,-10
0.005,121.071,-7.70356,0,-10
0.005,122.194,-7.70356,0,-10
0.005,121.071,-6.5811,0,-10
0.005,122.194,-6.5811,0,-10
0.005,121.071,-5.45863,0,-10
0.005,122.194,-5.45863,0,-10
0.005,121.071,-4.33617,0,-10
0.005,122.194,-4.33617,0,-10
0.005,121.071,-3.21371,0,-10
0.005,122.194,-3.21371,0,-10
0.005,121.071,-2.09125,0,-10
0.005,122.194,-2.09125,0,-10
0.005,121.071,-0.968786,-2.92326e-05,-10
0.005,122.194,-0.968786,2.92326e-05,-10
0.005,121.071,0.153676,-3.08578e-05,-10
0.005,122.194,0.153676,-2.05542e-06,-10
0.005,121.071,1.27711,1.89111e-06,-9.80645
